ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Children,TotalCampaignsAccepted,Total_Purchases,cluster_k2,cluster_k5,cluster_k7,cluster_k9
178,1956,Graduation,Married,62503,0,1,18-02-2013,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,3,11,0,69,973,1,0,26,0,2,2,2
916,1972,PhD,Single,41644,1,1,09-05-2014,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,3,11,0,53,31,2,0,6,1,4,4,7
5512,1977,Master,Married,55842,0,1,23-05-2014,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,3,11,0,48,518,1,0,17,1,2,2,2
8970,1972,PhD,Married,62010,0,1,23-10-2012,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,3,11,0,53,530,1,0,19,1,2,2,2
10581,1977,Graduation,Married,41124,1,0,31-10-2012,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,3,11,0,48,506,1,0,21,1,2,2,4
5300,1973,Master,Married,38961,1,0,30-12-2013,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,3,11,0,52,70,1,0,6,1,4,4,7
5154,1972,Master,Divorced,37760,1,0,11-08-2013,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,53,54,1,0,6,1,4,4,7
8346,1974,Graduation,Single,32233,1,0,19-08-2012,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,0,3,11,1,51,296,1,2,12,1,4,4,4
1676,1975,Graduation,Married,43057,0,1,30-10-2013,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,3,11,0,50,266,1,0,15,1,2,2,4
9286,1960,Master,Together,83151,0,0,10-10-2012,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,3,11,0,65,747,0,0,19,0,3,5,5
2426,1964,PhD,Divorced,78825,0,0,14-09-2012,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,3,11,1,61,895,0,1,29,0,3,5,5
5172,1976,Master,Together,65104,0,1,14-11-2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,0,49,1053,1,0,17,1,2,2,2
5562,1974,Graduation,Married,60093,0,1,26-06-2013,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,3,11,0,51,735,1,0,21,0,2,2,2
3436,1969,Graduation,Married,14045,1,0,26-01-2014,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,56,20,1,0,5,1,4,4,4
3921,1952,2n Cycle,Widow,28457,0,0,28-10-2012,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,3,11,0,73,205,0,0,10,1,4,4,4
3403,1958,PhD,Together,78952,0,1,24-09-2012,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,3,11,0,67,2092,1,0,21,0,3,5,5
22,1976,Graduation,Divorced,46310,1,0,03-12-2012,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,3,11,0,49,309,1,0,14,1,4,4,4
10965,1955,Graduation,Together,76005,0,0,22-02-2013,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,3,11,0,70,1722,0,1,22,0,3,5,5
9426,1964,Master,Single,58308,0,1,12-01-2013,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,3,11,0,61,900,1,0,15,1,2,2,2
6605,1944,PhD,Divorced,55614,0,0,27-11-2013,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,3,11,0,81,682,0,1,20,0,1,1,1
3136,1962,Master,Divorced,59432,0,1,13-04-2013,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,3,11,0,63,663,1,0,22,0,2,2,2
8737,1978,Graduation,Divorced,55563,0,1,05-04-2014,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,3,11,0,47,43,1,0,6,1,4,4,4
11088,1971,PhD,Together,78642,0,1,21-04-2013,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,3,11,0,54,1816,1,0,18,0,2,5,5
716,1949,PhD,Together,67911,0,1,22-05-2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,76,976,1,0,27,0,2,5,2
466,1944,Graduation,Married,65275,0,0,03-04-2013,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,3,11,0,81,746,0,0,21,0,3,5,5
9135,1950,Graduation,Together,27203,1,1,06-08-2012,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,3,11,0,75,64,2,0,6,1,4,4,4
10623,1961,Master,Together,48330,0,1,15-11-2013,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,64,32,1,0,5,1,4,4,7
8151,1990,Basic,Married,24279,0,0,29-12-2012,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,3,11,0,35,263,0,0,9,1,4,6,6
5140,1985,PhD,Married,64355,1,0,24-08-2012,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,3,11,0,40,1445,1,0,21,0,2,2,2
10160,1956,Master,Together,50943,0,1,21-06-2013,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,69,46,1,0,5,1,4,4,7
4945,1953,Graduation,Widow,53653,0,0,07-11-2012,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,3,11,0,72,1210,0,0,28,0,2,2,2
10584,1976,Graduation,Married,65665,0,1,02-12-2013,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,3,11,0,49,945,1,0,24,0,3,3,3
6071,1989,Graduation,Single,81217,0,0,19-07-2013,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,36,1157,0,0,22,0,3,3,3
3386,1992,Graduation,Married,34935,0,0,21-06-2013,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0,33,137,0,0,8,1,4,4,4
8939,1959,Graduation,Divorced,61250,0,1,16-12-2012,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,3,11,0,66,730,1,0,25,0,2,2,2
9925,1981,PhD,Together,39665,1,0,25-05-2013,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,3,11,0,44,216,1,1,12,1,4,4,7
4320,1979,Graduation,Single,60152,0,1,28-03-2013,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,3,11,0,46,943,1,0,23,0,3,3,3
5389,1964,Graduation,Married,48920,0,2,20-10-2013,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,3,11,0,61,347,2,1,16,1,1,1,1
6036,1959,Master,Together,89120,0,0,17-03-2014,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,3,11,0,66,1924,0,1,19,0,3,5,8
182,1946,PhD,Together,44124,0,1,11-05-2013,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,3,11,0,79,397,1,0,17,1,2,2,2
203,1975,Master,Single,81169,0,0,14-04-2013,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,3,11,0,50,2089,0,0,22,0,3,5,5
11025,1961,Graduation,Married,36443,1,1,03-02-2013,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,3,11,0,64,138,2,0,11,1,4,4,4
10203,1990,Graduation,Single,26095,1,0,30-06-2013,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,35,42,1,0,5,1,4,4,4
4607,1959,Graduation,Together,71367,0,0,23-08-2013,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,66,777,0,0,17,0,3,5,5
3711,1944,Master,Married,80184,0,0,01-03-2014,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,3,11,0,81,1902,0,2,20,0,0,0,8
3696,1965,Graduation,Divorced,30630,1,1,27-01-2014,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,3,11,0,60,52,2,0,7,1,4,4,4
2532,1987,Master,Single,73454,0,0,01-03-2014,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,3,11,0,38,1651,0,1,13,0,3,3,5
9214,1991,Graduation,Married,42691,0,0,16-08-2013,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,3,11,0,34,358,0,0,13,1,4,4,4
4943,1953,Graduation,Married,70503,0,0,30-09-2012,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,3,11,0,72,1727,0,2,16,0,1,0,8
35,1987,Graduation,Married,25545,1,0,08-09-2012,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,3,11,1,38,210,1,1,10,1,4,4,4
2258,1986,Graduation,Married,32880,1,0,04-12-2012,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,39,42,1,0,5,1,4,4,4
4322,1958,PhD,Together,77863,0,0,27-11-2013,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,3,11,0,67,1291,0,0,20,0,3,5,5
713,1977,Master,Married,50353,0,0,08-06-2014,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,3,11,0,48,442,0,0,15,1,2,5,7
4702,1964,Graduation,Single,61839,0,0,12-08-2012,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,3,11,0,61,1895,0,0,17,0,3,3,3
3281,1960,PhD,Married,49154,1,1,03-11-2013,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,3,11,0,65,411,2,0,19,1,2,2,2
702,1975,2n Cycle,Widow,47682,0,1,15-02-2013,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,3,11,0,50,521,1,0,19,0,2,2,2
2004,1969,Graduation,Single,72679,0,1,18-09-2013,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,3,11,0,56,1168,1,0,17,0,3,3,3
4769,1977,Master,Together,57954,1,1,18-06-2014,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,3,11,0,48,493,2,1,23,1,1,1,1
4437,1962,Graduation,Married,65316,1,1,24-04-2013,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,3,11,0,63,260,2,0,12,1,4,4,4
8724,1982,Graduation,Single,28567,1,0,17-06-2013,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,43,46,1,0,7,1,4,4,4
10741,1951,Master,Together,47352,0,1,11-04-2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,74,319,1,0,16,1,2,2,7
1991,1967,Graduation,Together,44931,0,1,18-01-2014,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,3,11,0,58,96,1,0,7,1,4,4,4
6931,1967,Graduation,Divorced,76982,0,0,15-02-2014,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,3,11,1,58,1062,0,2,16,0,3,3,8
11096,1952,2n Cycle,Together,57247,0,1,08-08-2013,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,3,11,0,73,232,1,0,12,1,2,2,2
304,1981,Master,Single,22944,1,0,23-12-2013,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,3,11,0,44,76,1,0,9,1,4,4,7
3665,1977,2n Cycle,Together,25315,1,0,07-11-2013,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0,48,54,1,0,9,1,4,4,4
10591,1969,Graduation,Widow,43638,0,1,06-08-2012,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,3,11,0,56,201,1,0,11,1,4,2,4
5036,1984,PhD,Single,42710,1,0,28-11-2012,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,3,11,0,41,406,1,0,14,1,4,4,7
5547,1982,PhD,Married,84169,0,0,07-08-2013,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,43,1919,0,3,20,0,0,0,8
7822,1976,Graduation,Together,54058,0,1,04-06-2013,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,3,11,0,49,662,1,0,20,0,2,2,2
8541,1990,2n Cycle,Married,24683,1,0,08-03-2014,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,35,41,1,0,8,1,4,4,4
10955,1964,Graduation,Widow,85620,0,0,07-01-2014,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,3,11,1,61,1600,0,1,14,0,3,3,5
4368,1980,Graduation,Married,47850,1,0,03-12-2013,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,3,11,0,45,134,1,0,8,1,4,4,4
9671,1968,Graduation,Married,19514,1,1,26-01-2014,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,1,57,69,2,2,10,1,4,4,4
2256,1973,Master,Married,27159,1,1,29-03-2014,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,52,21,2,0,6,1,4,4,7
4279,1963,2n Cycle,Single,39548,1,1,31-03-2014,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,3,11,0,62,54,2,0,7,1,4,4,4
5371,1989,Graduation,Single,21474,1,0,08-04-2014,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,3,11,1,36,91,1,2,8,1,4,4,4
9240,1971,PhD,Single,60504,0,1,07-02-2014,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,3,11,0,54,526,1,0,18,1,2,2,2
9460,1963,Graduation,Married,22419,0,0,18-04-2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,62,162,0,0,8,1,4,4,4
9504,1949,Master,Married,81698,0,0,06-11-2013,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,3,11,1,76,1008,0,1,25,0,3,5,5
8692,1952,Graduation,Together,43462,1,1,12-09-2012,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,3,11,0,73,240,2,0,16,1,2,2,4
448,1978,PhD,Single,54880,1,0,01-03-2013,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,3,11,0,47,795,1,0,21,0,3,3,3
8314,1982,Graduation,Married,79908,0,0,05-04-2013,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,3,11,0,43,1772,0,1,19,0,3,3,8
8420,1970,2n Cycle,Married,15315,0,0,03-08-2013,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,55,64,0,0,8,1,4,4,4
3174,1959,Graduation,Together,87771,0,1,22-05-2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,66,1957,1,5,20,0,0,0,0
7685,1978,Graduation,Married,33039,1,0,09-09-2013,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,47,78,1,0,7,1,4,4,4
3179,1980,Graduation,Single,81741,0,0,16-06-2013,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,3,11,0,45,1572,0,0,19,0,3,3,3
9780,1971,Master,Together,71499,0,1,25-06-2013,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,3,11,0,54,795,1,0,26,0,2,2,2
10681,1970,2n Cycle,Married,62466,0,1,15-01-2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,55,889,1,0,26,0,3,3,3
10232,1963,PhD,Divorced,48799,0,1,05-11-2013,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0,62,331,1,0,15,1,2,2,2
4184,1950,PhD,Together,52157,0,1,07-06-2014,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,3,11,0,75,265,1,0,12,1,2,2,7
9120,1962,Graduation,Single,66565,0,1,05-12-2012,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0,63,1065,1,0,19,0,2,2,2
891,1951,Master,Together,29298,1,1,07-09-2013,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0,74,11,2,0,4,1,4,4,7
10381,1979,Graduation,Single,47691,0,1,05-07-2013,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,46,21,1,0,4,1,4,4,4
3525,1970,Graduation,Together,38200,1,1,07-12-2012,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,17,2,0,4,1,4,4,4
6818,1974,Graduation,Married,44989,0,1,12-09-2012,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,51,369,1,0,16,1,2,2,2
3526,1968,PhD,Married,38443,1,1,27-01-2014,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,57,38,2,0,6,1,4,4,7
8181,1978,2n Cycle,Single,38593,1,0,13-09-2013,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,47,177,1,0,11,1,4,4,4
1029,1970,PhD,Together,64413,0,1,01-08-2013,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,55,279,1,0,12,1,2,2,7
7369,1981,Master,Married,36959,1,0,02-10-2013,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,44,62,1,0,7,1,4,4,7
2574,1977,PhD,Married,61996,0,1,31-01-2013,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,48,1230,1,4,21,0,0,0,0
8159,1968,Graduation,Married,51287,1,1,01-04-2014,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,57,182,2,0,11,1,4,4,4
1160,1970,Graduation,Married,13260,1,1,23-08-2013,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0,55,49,2,0,10,1,4,4,4
10242,1966,PhD,Together,47472,1,1,16-09-2013,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,59,75,2,0,8,1,4,4,7
5253,1956,Master,Together,54603,1,1,09-07-2013,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,69,227,2,0,16,1,2,2,7
5966,1974,PhD,Married,45207,1,1,10-11-2012,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,51,215,2,1,15,1,1,1,1
5314,1951,Graduation,Together,40689,0,1,18-03-2013,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,74,444,1,0,20,1,2,2,2
5081,1967,2n Cycle,Together,47821,1,1,20-10-2013,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,58,47,2,0,5,1,4,4,4
5123,1951,Master,Married,27450,0,0,15-04-2013,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,74,143,0,0,7,1,4,4,7
5756,1983,Graduation,Together,39453,1,0,03-04-2014,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42,55,1,0,7,1,4,4,4
8036,1971,2n Cycle,Together,26850,1,1,18-04-2014,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,54,63,2,0,11,1,4,4,4
9058,1955,Graduation,Widow,79800,0,0,23-09-2012,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,70,1867,0,4,22,0,0,0,8
5057,1961,Master,Married,61794,0,1,14-09-2013,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,64,611,1,0,20,0,2,5,2
254,1955,Graduation,Together,53863,0,1,17-05-2014,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,70,473,1,1,18,1,1,1,1
4179,1959,Graduation,Together,24221,0,0,20-08-2013,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,66,55,0,0,6,1,4,4,4
3710,1984,PhD,Single,39684,1,0,12-10-2012,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,41,81,1,1,7,1,4,4,7
7627,1975,Master,Married,92163,0,0,12-12-2012,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,50,2086,0,3,21,0,0,0,8
4501,1965,Master,Single,69882,0,0,10-11-2013,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,60,1478,0,0,20,0,3,3,3
6424,1977,Graduation,Together,33178,1,0,30-01-2014,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,48,49,1,0,5,1,4,4,4
3075,1972,PhD,Married,59973,0,0,11-09-2013,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,53,382,0,0,15,0,2,5,5
4992,1975,Master,Together,17459,1,0,19-09-2013,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,50,69,1,1,9,1,4,4,7
5252,1969,Graduation,Divorced,23910,1,0,26-10-2012,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,56,67,1,0,6,1,4,4,4
7444,1969,Master,Married,42169,1,1,19-10-2013,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,56,30,2,0,6,1,4,4,7
6919,1978,2n Cycle,Married,26224,1,0,04-06-2013,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,47,63,1,0,9,1,4,4,4
3537,1981,Graduation,Together,31089,1,0,17-08-2012,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,44,79,1,0,10,1,4,4,4
10277,1961,Graduation,Single,30081,0,1,21-02-2013,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,64,42,1,0,5,1,4,4,4
2453,1960,Graduation,Together,62807,0,1,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,65,819,1,0,23,0,2,2,2
7972,1955,Graduation,Single,72906,0,0,17-09-2013,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,70,1151,0,0,17,0,3,3,5
895,1948,PhD,Married,61467,0,2,09-12-2012,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,77,594,2,0,20,1,2,2,2
1177,1966,Master,Together,49618,1,1,26-01-2013,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,59,129,2,0,11,1,4,4,7
7141,1986,Master,Single,21888,1,0,29-12-2012,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,39,213,1,1,12,1,4,4,7
7232,1973,Graduation,Widow,42429,0,1,11-02-2014,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,52,67,1,0,7,1,4,4,4
8477,1956,Graduation,Divorced,26150,2,1,11-03-2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,69,28,3,0,5,1,4,4,4
2457,1975,Basic,Married,30801,0,1,26-10-2012,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,45,1,0,6,1,4,6,6
988,1965,Graduation,Married,81168,0,0,07-05-2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,60,1193,0,1,18,0,3,5,5
7930,1969,Master,Single,26877,0,0,19-08-2013,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,56,268,0,0,12,1,4,4,7
4587,1944,Master,Widow,45006,0,0,18-07-2013,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,81,266,0,0,12,1,2,2,7
6682,1973,Basic,Married,18978,1,0,11-12-2012,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,37,1,0,5,1,4,6,6
6222,1967,Graduation,Married,22574,2,1,28-10-2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,58,37,3,0,7,1,4,4,4
10299,1969,PhD,Single,48240,0,0,09-11-2012,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,56,882,0,1,25,0,3,5,5
3083,1974,Graduation,Married,45837,1,1,26-07-2013,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,51,373,2,0,18,1,2,2,4
8953,1965,Master,Single,35791,2,1,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,60,35,3,0,6,1,4,4,7
1503,1976,PhD,Together,162397,1,1,03-06-2013,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,49,107,2,0,1,1,2,4,7
8650,1978,Graduation,Widow,54162,1,1,18-03-2013,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,47,42,2,0,5,1,4,4,4
10862,1960,Master,Married,30522,0,1,17-08-2012,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,65,326,1,0,17,1,2,2,7
2782,1961,PhD,Married,54456,0,1,11-07-2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,64,404,1,0,17,1,2,2,2
6941,1971,Graduation,Single,31632,0,0,14-07-2013,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,54,95,0,0,6,1,4,4,4
10972,1949,Graduation,Widow,72298,0,0,10-03-2014,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,76,939,0,2,14,0,1,0,8
10708,1978,2n Cycle,Single,36975,1,0,28-12-2013,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,33,1,0,5,1,4,4,4
6583,1955,2n Cycle,Married,72635,0,0,03-06-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,70,981,0,1,21,0,3,5,5
3641,1976,Graduation,Married,13624,1,0,20-01-2013,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,49,36,1,0,7,1,4,4,4
10156,1975,Graduation,Single,84196,0,1,03-06-2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,50,1237,1,0,20,0,3,3,3
4299,1960,Graduation,Together,70971,0,1,21-09-2012,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,65,1825,1,1,34,0,3,5,2
3469,1977,PhD,Divorced,34487,1,1,06-09-2012,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,48,103,2,0,9,1,4,4,7
5063,1977,Graduation,Single,28769,1,0,18-12-2012,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,48,191,1,0,12,1,4,4,4
10727,1970,PhD,Married,69084,1,0,19-11-2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,55,1586,1,0,25,0,2,5,2
